tournament_year,match_id,minute,stoppage_minute,display_minute,player,team,opponent,stage,stage_group,is_knockout,is_penalty,is_own_goal
1999,M-1999-24,68,0,68,Tisha Venturini,United States,North Korea,group stage,Group,false,false,false
1999,M-1999-24,76,0,76,Tisha Venturini,United States,North Korea,group stage,Group,false,false,false
1999,M-1999-25,37,0,37,Wei Pu,China,Russia,quarter-final,Quarter-final,true,false,false
1999,M-1999-25,56,0,56,Yan Jin,China,Russia,quarter-final,Quarter-final,true,false,false
1999,M-1999-26,51,0,51,Ann Kristin Aarønes,Norway,Sweden,quarter-final,Quarter-final,true,false,false
1999,M-1999-26,58,0,58,Marianne Pettersen,Norway,Sweden,quarter-final,Quarter-final,true,false,false
1999,M-1999-26,72,0,72,Hege Riise,Norway,Sweden,quarter-final,Quarter-final,true,true,false
1999,M-1999-26,90,1,90+1,Malin Moström,Sweden,Norway,quarter-final,Quarter-final,true,false,false
1999,M-1999-27,5,0,5,Brandi Chastain,Germany,United States,quarter-final,Quarter-final,true,false,true
1999,M-1999-27,16,0,16,Tiffeny Milbrett,United States,Germany,quarter-final,Quarter-final,true,false,false
1999,M-1999-27,45,1,45+1,Bettina Wiegmann,Germany,United States,quarter-final,Quarter-final,true,false,false
1999,M-1999-27,49,0,49,Brandi Chastain,United States,Germany,quarter-final,Quarter-final,true,false,false
1999,M-1999-27,66,0,66,Joy Fawcett,United States,Germany,quarter-final,Quarter-final,true,false,false
1999,M-1999-28,4,0,4,not applicable Cidinha,Brazil,Nigeria,quarter-final,Quarter-final,true,false,false
1999,M-1999-28,22,0,22,not applicable Cidinha,Brazil,Nigeria,quarter-final,Quarter-final,true,false,false
1999,M-1999-28,35,0,35,not applicable Nenê,Brazil,Nigeria,quarter-final,Quarter-final,true,false,false
1999,M-1999-28,63,0,63,Prisca Emeafu,Nigeria,Brazil,quarter-final,Quarter-final,true,false,false
1999,M-1999-28,72,0,72,Nkiru Okosieme,Nigeria,Brazil,quarter-final,Quarter-final,true,false,false
1999,M-1999-28,85,0,85,Nkechi Egbe,Nigeria,Brazil,quarter-final,Quarter-final,true,false,false
1999,M-1999-28,104,0,104,not applicable Sissi,Brazil,Nigeria,quarter-final,Quarter-final,true,false,false
1999,M-1999-29,5,0,5,Cindy Parlow,United States,Brazil,semi-final,Semi-final,true,false,false
1999,M-1999-29,80,0,80,Michelle Akers,United States,Brazil,semi-final,Semi-final,true,true,false
1999,M-1999-30,3,0,3,Wen Sun,China,Norway,semi-final,Semi-final,true,false,false
1999,M-1999-30,14,0,14,Ailing Liu,China,Norway,semi-final,Semi-final,true,false,false
1999,M-1999-30,51,0,51,Ailing Liu,China,Norway,semi-final,Semi-final,true,false,false
1999,M-1999-30,65,0,65,Yunjie Fan,China,Norway,semi-final,Semi-final,true,false,false
1999,M-1999-30,72,0,72,Wen Sun,China,Norway,semi-final,Semi-final,true,true,false
2002,M-2002-01,30,0,30,Papa Bouba Diop,Senegal,France,group stage,Group,false,false,false
2002,M-2002-02,39,0,39,Patrick M'Boma,Cameroon,Republic of Ireland,group stage,Group,false,false,false
2002,M-2002-02,52,0,52,Matt Holland,Republic of Ireland,Cameroon,group stage,Group,false,false,false
2002,M-2002-03,45,0,45,Jon Dahl Tomasson,Denmark,Uruguay,group stage,Group,false,false,false
2002,M-2002-03,47,0,47,Darío Rodríguez,Uruguay,Denmark,group stage,Group,false,false,false
2002,M-2002-03,83,0,83,Jon Dahl Tomasson,Denmark,Uruguay,group stage,Group,false,false,false
2002,M-2002-04,20,0,20,Miroslav Klose,Germany,Saudi Arabia,group stage,Group,false,false,false
2002,M-2002-04,25,0,25,Miroslav Klose,Germany,Saudi Arabia,group stage,Group,false,false,false
2002,M-2002-04,40,0,40,Michael Ballack,Germany,Saudi Arabia,group stage,Group,false,false,false
2002,M-2002-04,45,1,45+1,Carsten Jancker,Germany,Saudi Arabia,group stage,Group,false,false,false
2002,M-2002-04,70,0,70,Miroslav Klose,Germany,Saudi Arabia,group stage,Group,false,false,false
2002,M-2002-04,73,0,73,Thomas Linke,Germany,Saudi Arabia,group stage,Group,false,false,false
2002,M-2002-04,84,0,84,Oliver Bierhoff,Germany,Saudi Arabia,group stage,Group,false,false,false
2002,M-2002-04,90,1,90+1,Bernd Schneider,Germany,Saudi Arabia,group stage,Group,false,false,false
2002,M-2002-05,63,0,63,Gabriel Batistuta,Argentina,Nigeria,group stage,Group,false,false,false
2002,M-2002-06,39,0,39,Roque Santa Cruz,Paraguay,South Africa,group stage,Group,false,false,false
2002,M-2002-06,55,0,55,Francisco Arce,Paraguay,South Africa,group stage,Group,false,false,false
2002,M-2002-06,63,0,63,Teboho Mokoena,South Africa,Paraguay,group stage,Group,false,false,false
2002,M-2002-06,90,1,90+1,Quinton Fortune,South Africa,Paraguay,group stage,Group,false,true,false
2002,M-2002-07,24,0,24,Sol Campbell,England,Sweden,group stage,Group,false,false,false
2002,M-2002-07,59,0,59,Niclas Alexandersson,Sweden,England,group stage,Group,false,false,false
2002,M-2002-08,44,0,44,not applicable Raúl,Spain,Slovenia,group stage,Group,false,false,false
2002,M-2002-08,74,0,74,Juan Carlos Valerón,Spain,Slovenia,group stage,Group,false,false,false
2002,M-2002-08,82,0,82,Sebastjan Cimirotič,Slovenia,Spain,group stage,Group,false,false,false
2002,M-2002-08,87,0,87,Fernando Hierro,Spain,Slovenia,group stage,Group,false,true,false
2002,M-2002-09,60,0,60,Cuauhtémoc Blanco,Mexico,Croatia,group stage,Group,false,true,false
2002,M-2002-10,45,2,45+2,Hasan Şaş,Turkey,Brazil,group stage,Group,false,false,false
2002,M-2002-10,50,0,50,not applicable Ronaldo,Brazil,Turkey,group stage,Group,false,false,false
2002,M-2002-10,87,0,87,not applicable Rivaldo,Brazil,Turkey,group stage,Group,false,true,false
2002,M-2002-11,7,0,7,Christian Vieri,Italy,Ecuador,group stage,Group,false,false,false
2002,M-2002-11,27,0,27,Christian Vieri,Italy,Ecuador,group stage,Group,false,false,false
2002,M-2002-12,61,0,61,Rónald Gómez,Costa Rica,China,group stage,Group,false,false,false
2002,M-2002-12,65,0,65,Mauricio Wright,Costa Rica,China,group stage,Group,false,false,false
2002,M-2002-13,57,0,57,Marc Wilmots,Belgium,Japan,group stage,Group,false,false,false
2002,M-2002-13,59,0,59,Takayuki Suzuki,Japan,Belgium,group stage,Group,false,false,false
2002,M-2002-13,67,0,67,Junichi Inamoto,Japan,Belgium,group stage,Group,false,false,false
2002,M-2002-13,75,0,75,Peter Van der Heyden,Belgium,Japan,group stage,Group,false,false,false
2002,M-2002-14,26,0,26,Sun-hong Hwang,South Korea,Poland,group stage,Group,false,false,false
2002,M-2002-14,53,0,53,Sang-chul Yoo,South Korea,Poland,group stage,Group,false,false,false
2002,M-2002-15,59,0,59,Yegor Titov,Russia,Tunisia,group stage,Group,false,false,false
2002,M-2002-15,64,0,64,Valeri Karpin,Russia,Tunisia,group stage,Group,false,true,false
2002,M-2002-16,4,0,4,John O'Brien,United States,Portugal,group stage,Group,false,false,false
2002,M-2002-16,29,0,29,Jorge Costa,United States,Portugal,group stage,Group,false,false,true
2002,M-2002-16,36,0,36,Brian McBride,United States,Portugal,group stage,Group,false,false,false
2002,M-2002-16,39,0,39,not applicable Beto,Portugal,United States,group stage,Group,false,false,false
2002,M-2002-16,71,0,71,Jeff Agoos,Portugal,United States,group stage,Group,false,false,true
2002,M-2002-17,19,0,19,Miroslav Klose,Germany,Republic of Ireland,group stage,Group,false,false,false
2002,M-2002-17,90,2,90+2,Robbie Keane,Republic of Ireland,Germany,group stage,Group,false,false,false
2002,M-2002-18,16,0,16,Jon Dahl Tomasson,Denmark,Senegal,group stage,Group,false,true,false
2002,M-2002-18,52,0,52,Salif Diao,Senegal,Denmark,group stage,Group,false,false,false
2002,M-2002-19,66,0,66,Samuel Eto'o,Cameroon,Saudi Arabia,group stage,Group,false,false,false
2002,M-2002-21,27,0,27,Julius Aghahowa,Nigeria,Sweden,group stage,Group,false,false,false
2002,M-2002-21,35,0,35,Henrik Larsson,Sweden,Nigeria,group stage,Group,false,false,false
2002,M-2002-21,63,0,63,Henrik Larsson,Sweden,Nigeria,group stage,Group,false,true,false
2002,M-2002-22,10,0,10,Carles Puyol,Paraguay,Spain,group stage,Group,false,false,true
2002,M-2002-22,53,0,53,Fernando Morientes,Spain,Paraguay,group stage,Group,false,false,false
2002,M-2002-22,69,0,69,Fernando Morientes,Spain,Paraguay,group stage,Group,false,false,false
2002,M-2002-22,83,0,83,Fernando Hierro,Spain,Paraguay,group stage,Group,false,true,false
2002,M-2002-23,44,0,44,David Beckham,England,Argentina,group stage,Group,false,true,false
2002,M-2002-24,4,0,4,Siyabonga Nomvethe,South Africa,Slovenia,group stage,Group,false,false,false
2002,M-2002-25,55,0,55,Christian Vieri,Italy,Croatia,group stage,Group,false,false,false
2002,M-2002-25,73,0,73,Ivica Olić,Croatia,Italy,group stage,Group,false,false,false
2002,M-2002-25,76,0,76,Milan Rapaić,Croatia,Italy,group stage,Group,false,false,false
2002,M-2002-26,15,0,15,Roberto Carlos,Brazil,China,group stage,Group,false,false,false
2002,M-2002-26,32,0,32,not applicable Rivaldo,Brazil,China,group stage,Group,false,false,false
2002,M-2002-26,45,0,45,not applicable Ronaldinho,Brazil,China,group stage,Group,false,true,false
2002,M-2002-26,55,0,55,not applicable Ronaldo,Brazil,China,group stage,Group,false,false,false
2002,M-2002-27,5,0,5,Agustín Delgado,Ecuador,Mexico,group stage,Group,false,false,false
2002,M-2002-27,28,0,28,Jared Borgetti,Mexico,Ecuador,group stage,Group,false,false,false
2002,M-2002-27,57,0,57,Gerardo Torrado,Mexico,Ecuador,group stage,Group,false,false,false
2002,M-2002-28,56,0,56,Emre Belözoğlu,Turkey,Costa Rica,group stage,Group,false,false,false
2002,M-2002-28,86,0,86,Winston Parks,Costa Rica,Turkey,group stage,Group,false,false,false
2002,M-2002-29,51,0,51,Junichi Inamoto,Japan,Russia,group stage,Group,false,false,false
2002,M-2002-30,24,0,24,Clint Mathis,United States,South Korea,group stage,Group,false,false,false
2002,M-2002-30,78,0,78,Jung-hwan Ahn,South Korea,United States,group stage,Group,false,false,false
2002,M-2002-31,13,0,13,Marc Wilmots,Belgium,Tunisia,group stage,Group,false,false,false
2002,M-2002-31,17,0,17,Raouf Bouzaiene,Tunisia,Belgium,group stage,Group,false,false,false
2002,M-2002-32,14,0,14,not applicable Pauleta,Portugal,Poland,group stage,Group,false,false,false
2002,M-2002-32,65,0,65,not applicable Pauleta,Portugal,Poland,group stage,Group,false,false,false
2002,M-2002-32,77,0,77,not applicable Pauleta,Portugal,Poland,group stage,Group,false,false,false
2002,M-2002-32,88,0,88,Rui Costa,Portugal,Poland,group stage,Group,false,false,false
2002,M-2002-33,22,0,22,Dennis Rommedahl,Denmark,France,group stage,Group,false,false,false
2002,M-2002-33,67,0,67,Jon Dahl Tomasson,Denmark,France,group stage,Group,false,false,false
2002,M-2002-34,20,0,20,Khalilou Fadiga,Senegal,Uruguay,group stage,Group,false,true,false
2002,M-2002-34,26,0,26,Papa Bouba Diop,Senegal,Uruguay,group stage,Group,false,false,false
2002,M-2002-34,38,0,38,Papa Bouba Diop,Senegal,Uruguay,group stage,Group,false,false,false
2002,M-2002-34,46,0,46,Richard Morales,Uruguay,Senegal,group stage,Group,false,false,false
2002,M-2002-34,69,0,69,Diego Forlán,Uruguay,Senegal,group stage,Group,false,false,false
2002,M-2002-34,88,0,88,Álvaro Recoba,Uruguay,Senegal,group stage,Group,false,true,false
2002,M-2002-35,50,0,50,Marco Bode,Germany,Cameroon,group stage,Group,false,false,false
2002,M-2002-35,79,0,79,Miroslav Klose,Germany,Cameroon,group stage,Group,false,false,false
2002,M-2002-36,7,0,7,Robbie Keane,Republic of Ireland,Saudi Arabia,group stage,Group,false,false,false
2002,M-2002-36,61,0,61,Gary Breen,Republic of Ireland,Saudi Arabia,group stage,Group,false,false,false
2002,M-2002-36,87,0,87,Damien Duff,Republic of Ireland,Saudi Arabia,group stage,Group,false,false,false
2002,M-2002-38,59,0,59,Anders Svensson,Sweden,Argentina,group stage,Group,false,false,false
2002,M-2002-38,88,0,88,Hernán Crespo,Argentina,Sweden,group stage,Group,false,false,false
2002,M-2002-39,45,1,45+1,Milenko Ačimovič,Slovenia,Paraguay,group stage,Group,false,false,false
2002,M-2002-39,65,0,65,Nelson Cuevas,Paraguay,Slovenia,group stage,Group,false,false,false
2002,M-2002-39,73,0,73,Jorge Luis Campos,Paraguay,Slovenia,group stage,Group,false,false,false
2002,M-2002-39,84,0,84,Nelson Cuevas,Paraguay,Slovenia,group stage,Group,false,false,false
2002,M-2002-40,4,0,4,not applicable Raúl,Spain,South Africa,group stage,Group,false,false,false
2002,M-2002-40,31,0,31,Benni McCarthy,South Africa,Spain,group stage,Group,false,false,false
2002,M-2002-40,45,1,45+1,Gaizka Mendieta,Spain,South Africa,group stage,Group,false,false,false
2002,M-2002-40,53,0,53,Lucas Radebe,South Africa,Spain,group stage,Group,false,false,false
2002,M-2002-40,56,0,56,not applicable Raúl,Spain,South Africa,group stage,Group,false,false,false
2002,M-2002-41,10,0,10,not applicable Ronaldo,Brazil,Costa Rica,group stage,Group,false,false,false
2002,M-2002-41,13,0,13,not applicable Ronaldo,Brazil,Costa Rica,group stage,Group,false,false,false
2002,M-2002-41,38,0,38,not applicable Edmílson,Brazil,Costa Rica,group stage,Group,false,false,false
2002,M-2002-41,39,0,39,Paulo Wanchope,Costa Rica,Brazil,group stage,Group,false,false,false
2002,M-2002-41,56,0,56,Rónald Gómez,Costa Rica,Brazil,group stage,Group,false,false,false
2002,M-2002-41,62,0,62,not applicable Rivaldo,Brazil,Costa Rica,group stage,Group,false,false,false
2002,M-2002-41,64,0,64,not applicable Júnior,Brazil,Costa Rica,group stage,Group,false,false,false
2002,M-2002-42,6,0,6,Hasan Şaş,Turkey,China,group stage,Group,false,false,false
2002,M-2002-42,9,0,9,Bülent Korkmaz,Turkey,China,group stage,Group,false,false,false
2002,M-2002-42,85,0,85,Ümit Davala,Turkey,China,group stage,Group,false,false,false
2002,M-2002-43,48,0,48,Édison Méndez,Ecuador,Croatia,group stage,Group,false,false,false
2002,M-2002-44,34,0,34,Jared Borgetti,Mexico,Italy,group stage,Group,false,false,false
2002,M-2002-44,85,0,85,Alessandro Del Piero,Italy,Mexico,group stage,Group,false,false,false
2002,M-2002-45,7,0,7,Johan Walem,Belgium,Russia,group stage,Group,false,false,false
2002,M-2002-45,52,0,52,Vladimir Beschastnykh,Russia,Belgium,group stage,Group,false,false,false
2002,M-2002-45,78,0,78,Wesley Sonck,Belgium,Russia,group stage,Group,false,false,false
2002,M-2002-45,82,0,82,Marc Wilmots,Belgium,Russia,group stage,Group,false,false,false
2002,M-2002-45,88,0,88,Dmitri Sychev,Russia,Belgium,group stage,Group,false,false,false
2002,M-2002-46,48,0,48,Hiroaki Morishima,Japan,Tunisia,group stage,Group,false,false,false
2002,M-2002-46,75,0,75,Hidetoshi Nakata,Japan,Tunisia,group stage,Group,false,false,false
2002,M-2002-47,3,0,3,Emmanuel Olisadebe,Poland,United States,group stage,Group,false,false,false
2002,M-2002-47,5,0,5,Paweł Kryszałowicz,Poland,United States,group stage,Group,false,false,false
2002,M-2002-47,66,0,66,Marcin Żewłakow,Poland,United States,group stage,Group,false,false,false
2002,M-2002-47,83,0,83,Landon Donovan,United States,Poland,group stage,Group,false,false,false
2002,M-2002-48,70,0,70,Ji-sung Park,South Korea,Portugal,group stage,Group,false,false,false
2002,M-2002-49,88,0,88,Oliver Neuville,Germany,Paraguay,round of 16,Round of 16,true,false,false
2002,M-2002-50,5,0,5,Rio Ferdinand,England,Denmark,round of 16,Round of 16,true,false,false
2002,M-2002-50,22,0,22,Michael Owen,England,Denmark,round of 16,Round of 16,true,false,false
2002,M-2002-50,44,0,44,Emile Heskey,England,Denmark,round of 16,Round of 16,true,false,false
2002,M-2002-51,11,0,11,Henrik Larsson,Sweden,Senegal,round of 16,Round of 16,true,false,false
2002,M-2002-51,37,0,37,Henri Camara,Senegal,Sweden,round of 16,Round of 16,true,false,false
2002,M-2002-51,104,0,104,Henri Camara,Senegal,Sweden,round of 16,Round of 16,true,false,false
2002,M-2002-52,8,0,8,Fernando Morientes,Spain,Republic of Ireland,round of 16,Round of 16,true,false,false
2002,M-2002-52,90,0,90,Robbie Keane,Republic of Ireland,Spain,round of 16,Round of 16,true,true,false
2002,M-2002-53,8,0,8,Brian McBride,United States,Mexico,round of 16,Round of 16,true,false,false
2002,M-2002-53,65,0,65,Landon Donovan,United States,Mexico,round of 16,Round of 16,true,false,false
2002,M-2002-54,67,0,67,not applicable Rivaldo,Brazil,Belgium,round of 16,Round of 16,true,false,false
2002,M-2002-54,87,0,87,not applicable Ronaldo,Brazil,Belgium,round of 16,Round of 16,true,false,false
2002,M-2002-55,12,0,12,Ümit Davala,Turkey,Japan,round of 16,Round of 16,true,false,false
2002,M-2002-56,18,0,18,Christian Vieri,Italy,South Korea,round of 16,Round of 16,true,false,false
2002,M-2002-56,88,0,88,Ki-hyeon Seol,South Korea,Italy,round of 16,Round of 16,true,false,false
2002,M-2002-56,117,0,117,Jung-hwan Ahn,South Korea,Italy,round of 16,Round of 16,true,false,false
2002,M-2002-57,23,0,23,Michael Owen,England,Brazil,quarter-finals,Quarter-final,true,false,false
2002,M-2002-57,45,2,45+2,not applicable Rivaldo,Brazil,England,quarter-finals,Quarter-final,true,false,false
2002,M-2002-57,50,0,50,not applicable Ronaldinho,Brazil,England,quarter-finals,Quarter-final,true,false,false
2002,M-2002-58,39,0,39,Michael Ballack,Germany,United States,quarter-finals,Quarter-final,true,false,false
2002,M-2002-60,94,0,94,İlhan Mansız,Turkey,Senegal,quarter-finals,Quarter-final,true,false,false
2002,M-2002-61,75,0,75,Michael Ballack,Germany,South Korea,semi-finals,Semi-final,true,false,false
2002,M-2002-62,49,0,49,not applicable Ronaldo,Brazil,Turkey,semi-finals,Semi-final,true,false,false
2002,M-2002-63,1,0,1,Hakan Şükür,Turkey,South Korea,third-place match,Third-place,true,false,false
2002,M-2002-63,9,0,9,Eul-yong Lee,South Korea,Turkey,third-place match,Third-place,true,false,false
2002,M-2002-63,13,0,13,İlhan Mansız,Turkey,South Korea,third-place match,Third-place,true,false,false
2002,M-2002-63,32,0,32,İlhan Mansız,Turkey,South Korea,third-place match,Third-place,true,false,false
2002,M-2002-63,90,3,90+3,Chong-gug Song,South Korea,Turkey,third-place match,Third-place,true,false,false
2002,M-2002-64,67,0,67,not applicable Ronaldo,Brazil,Germany,final,Final,true,false,false
2002,M-2002-64,79,0,79,not applicable Ronaldo,Brazil,Germany,final,Final,true,false,false
2003,M-2003-01,47,0,47,Anita Rapp,Norway,France,group stage,Group,false,false,false
2003,M-2003-01,66,0,66,Dagny Mellgren,Norway,France,group stage,Group,false,false,false
2003,M-2003-02,13,0,13,Pyol-hui Jin,North Korea,Nigeria,group stage,Group,false,false,false
2003,M-2003-02,73,0,73,Un-gyong Ri,North Korea,Nigeria,group stage,Group,false,false,false
2003,M-2003-02,88,0,88,Pyol-hui Jin,North Korea,Nigeria,group stage,Group,false,false,false
2003,M-2003-03,4,0,4,Christine Sinclair,Canada,Germany,group stage,Group,false,false,false
2003,M-2003-03,39,0,39,Bettina Wiegmann,Germany,Canada,group stage,Group,false,true,false
2003,M-2003-03,47,0,47,Stefanie Gottschlich,Germany,Canada,group stage,Group,false,false,false
2003,M-2003-03,75,0,75,Birgit Prinz,Germany,Canada,group stage,Group,false,false,false
2003,M-2003-03,90,2,90+2,Kerstin Garefrekes,Germany,Canada,group stage,Group,false,false,false
2003,M-2003-04,13,0,13,Homare Sawa,Japan,Argentina,group stage,Group,false,false,false
2003,M-2003-04,38,0,38,Homare Sawa,Japan,Argentina,group stage,Group,false,false,false
2003,M-2003-04,64,0,64,Emi Yamamoto,Japan,Argentina,group stage,Group,false,false,false
2003,M-2003-04,72,0,72,Mio Otani,Japan,Argentina,group stage,Group,false,false,false
2003,M-2003-04,75,0,75,Mio Otani,Japan,Argentina,group stage,Group,false,false,false
2003,M-2003-04,80,0,80,Mio Otani,Japan,Argentina,group stage,Group,false,false,false
2003,M-2003-05,27,0,27,Kristine Lilly,United States,Sweden,group stage,Group,false,false,false
2003,M-2003-05,36,0,36,Cindy Parlow,United States,Sweden,group stage,Group,false,false,false
2003,M-2003-05,58,0,58,Victoria Svensson,Sweden,United States,group stage,Group,false,false,false
2003,M-2003-05,78,0,78,Shannon Boxx,United States,Sweden,group stage,Group,false,false,false
2003,M-2003-06,14,0,14,not applicable Marta,Brazil,South Korea,group stage,Group,false,true,false
2003,M-2003-06,55,0,55,not applicable Kátia,Brazil,South Korea,group stage,Group,false,false,false
2003,M-2003-06,62,0,62,not applicable Kátia,Brazil,South Korea,group stage,Group,false,false,false
2003,M-2003-07,38,0,38,Kelly Golebiowski,Australia,Russia,group stage,Group,false,false,false
2003,M-2003-07,39,0,39,Dianne Alagich,Russia,Australia,group stage,Group,false,false,true
2003,M-2003-07,89,0,89,Elena Fomina,Russia,Australia,group stage,Group,false,false,false
2003,M-2003-08,29,0,29,Wen Sun,China,Ghana,group stage,Group,false,false,false
2003,M-2003-09,26,0,26,not applicable Daniela,Brazil,Norway,group stage,Group,false,false,false
2003,M-2003-09,37,0,37,not applicable Rosana,Brazil,Norway,group stage,Group,false,false,false
2003,M-2003-09,45,0,45,Marianne Pettersen,Norway,Brazil,group stage,Group,false,false,false
2003,M-2003-09,59,0,59,not applicable Marta,Brazil,Norway,group stage,Group,false,false,false
2003,M-2003-09,68,0,68,not applicable Kátia,Brazil,Norway,group stage,Group,false,false,false
2003,M-2003-10,23,0,23,Sandra Minnert,Germany,Japan,group stage,Group,false,false,false
2003,M-2003-10,36,0,36,Birgit Prinz,Germany,Japan,group stage,Group,false,false,false
2003,M-2003-10,66,0,66,Birgit Prinz,Germany,Japan,group stage,Group,false,false,false
2003,M-2003-11,84,0,84,Marinette Pichon,France,South Korea,group stage,Group,false,false,false
2003,M-2003-12,19,0,19,Charmaine Hooper,Canada,Argentina,group stage,Group,false,true,false
2003,M-2003-12,79,0,79,Christine Latham,Canada,Argentina,group stage,Group,false,false,false
2003,M-2003-12,82,0,82,Christine Latham,Canada,Argentina,group stage,Group,false,false,false
2003,M-2003-13,36,0,36,Marina Saenko,Russia,Ghana,group stage,Group,false,false,false
2003,M-2003-13,54,0,54,Natalia Barbashina,Russia,Ghana,group stage,Group,false,false,false
2003,M-2003-13,80,0,80,Olga Letyushova,Russia,Ghana,group stage,Group,false,false,false
2003,M-2003-14,7,0,7,Victoria Svensson,Sweden,North Korea,group stage,Group,false,false,false
2003,M-2003-15,28,0,28,Heather Garriock,Australia,China,group stage,Group,false,false,false
2003,M-2003-15,46,0,46,Jie Bai,China,Australia,group stage,Group,false,false,false
2003,M-2003-16,6,0,6,Mia Hamm,United States,Nigeria,group stage,Group,false,true,false
2003,M-2003-16,12,0,12,Mia Hamm,United States,Nigeria,group stage,Group,false,false,false
2003,M-2003-16,47,0,47,Cindy Parlow,United States,Nigeria,group stage,Group,false,false,false
2003,M-2003-16,65,0,65,Abby Wambach,United States,Nigeria,group stage,Group,false,false,false
2003,M-2003-16,89,0,89,Julie Foudy,United States,Nigeria,group stage,Group,false,true,false
2003,M-2003-17,58,0,58,not applicable Kátia,Brazil,France,group stage,Group,false,false,false
2003,M-2003-17,90,2,90+2,Marinette Pichon,France,Brazil,group stage,Group,false,false,false
2003,M-2003-18,5,0,5,Solveig Gulbrandsen,Norway,South Korea,group stage,Group,false,false,false
2003,M-2003-18,24,0,24,Dagny Mellgren,Norway,South Korea,group stage,Group,false,false,false
2003,M-2003-18,31,0,31,Dagny Mellgren,Norway,South Korea,group stage,Group,false,false,false
2003,M-2003-18,40,0,40,Marianne Pettersen,Norway,South Korea,group stage,Group,false,false,false
2003,M-2003-18,52,0,52,Brit Sandaune,Norway,South Korea,group stage,Group,false,false,false
2003,M-2003-18,75,0,75,Jin-hee Kim,South Korea,Norway,group stage,Group,false,false,false
2003,M-2003-18,80,0,80,Linda Ørmen,Norway,South Korea,group stage,Group,false,false,false
2003,M-2003-18,90,0,90,Linda Ørmen,Norway,South Korea,group stage,Group,false,false,false
2003,M-2003-19,3,0,3,Maren Meinert,Germany,Argentina,group stage,Group,false,false,false
2003,M-2003-19,24,0,24,Bettina Wiegmann,Germany,Argentina,group stage,Group,false,true,false
2003,M-2003-19,32,0,32,Birgit Prinz,Germany,Argentina,group stage,Group,false,false,false
2003,M-2003-19,43,0,43,Maren Meinert,Germany,Argentina,group stage,Group,false,false,false
2003,M-2003-19,71,0,71,Yanina Gaitán,Argentina,Germany,group stage,Group,false,false,false
2003,M-2003-19,89,0,89,Conny Pohlers,Germany,Argentina,group stage,Group,false,false,false
2003,M-2003-19,90,2,90+2,Martina Müller,Germany,Argentina,group stage,Group,false,false,false
2003,M-2003-20,20,0,20,Homare Sawa,Japan,Canada,group stage,Group,false,false,false
2003,M-2003-20,36,0,36,Christine Latham,Canada,Japan,group stage,Group,false,false,false
2003,M-2003-20,49,0,49,Christine Sinclair,Canada,Japan,group stage,Group,false,false,false
2003,M-2003-20,72,0,72,Kara Lang,Canada,Japan,group stage,Group,false,false,false
2003,M-2003-21,56,0,56,Hanna Ljungberg,Sweden,Nigeria,group stage,Group,false,false,false
2003,M-2003-21,79,0,79,Hanna Ljungberg,Sweden,Nigeria,group stage,Group,false,false,false
2003,M-2003-21,81,0,81,Malin Moström,Sweden,Nigeria,group stage,Group,false,false,false
2003,M-2003-22,17,0,17,Abby Wambach,United States,North Korea,group stage,Group,false,true,false
2003,M-2003-22,48,0,48,Cat Whitehill,United States,North Korea,group stage,Group,false,false,false
2003,M-2003-22,66,0,66,Cat Whitehill,United States,North Korea,group stage,Group,false,false,false
2003,M-2003-23,34,0,34,Alberta Sackey,Ghana,Australia,group stage,Group,false,false,false
2003,M-2003-23,39,0,39,Alberta Sackey,Ghana,Australia,group stage,Group,false,false,false
2003,M-2003-23,61,0,61,Heather Garriock,Australia,Ghana,group stage,Group,false,false,false
2003,M-2003-24,16,0,16,Jie Bai,China,Russia,group stage,Group,false,false,false
2003,M-2003-25,23,0,23,Victoria Svensson,Sweden,Brazil,quarter-final,Quarter-final,true,false,false
2003,M-2003-25,44,0,44,not applicable Marta,Brazil,Sweden,quarter-final,Quarter-final,true,true,false
2003,M-2003-25,53,0,53,Malin Andersson,Sweden,Brazil,quarter-final,Quarter-final,true,false,false
2003,M-2003-26,24,0,24,Abby Wambach,United States,Norway,quarter-final,Quarter-final,true,false,false
2003,M-2003-27,25,0,25,Martina Müller,Germany,Russia,quarter-final,Quarter-final,true,false,false
2003,M-2003-27,57,0,57,Sandra Minnert,Germany,Russia,quarter-final,Quarter-final,true,false,false
2003,M-2003-27,60,0,60,Pia Wunderlich,Germany,Russia,quarter-final,Quarter-final,true,false,false
2003,M-2003-27,62,0,62,Kerstin Garefrekes,Germany,Russia,quarter-final,Quarter-final,true,false,false
2003,M-2003-27,70,0,70,Elena Danilova,Russia,Germany,quarter-final,Quarter-final,true,false,false
2003,M-2003-27,80,0,80,Birgit Prinz,Germany,Russia,quarter-final,Quarter-final,true,false,false
2003,M-2003-27,85,0,85,Kerstin Garefrekes,Germany,Russia,quarter-final,Quarter-final,true,false,false
2003,M-2003-27,89,0,89,Birgit Prinz,Germany,Russia,quarter-final,Quarter-final,true,false,false
2003,M-2003-28,7,0,7,Charmaine Hooper,Canada,China,quarter-final,Quarter-final,true,false,false
2003,M-2003-29,15,0,15,Kerstin Garefrekes,Germany,United States,semi-final,Semi-final,true,false,false
2003,M-2003-29,90,1,90+1,Maren Meinert,Germany,United States,semi-final,Semi-final,true,false,false
